time,pm10,pm2.5,co,no,no2,so2,o3,aqi
19/08/2022 19:00,34.12,16.36,196.11371,0.034528676,12.003326,2.0040333,96.67352,60
19/08/2022 20:00,34.12,16.36,196.8549,0.035422925,12.557635,1.9021202,86.48572,60
19/08/2022 21:00,34.12,16.36,196.73808,0.037805907,11.575763,1.9451166,84.312355,60
19/08/2022 22:00,34.12,16.36,194.28363,0.03038873,9.69746,2.3723738,85.4484,60
19/08/2022 23:00,34.12,16.36,190.55849,0.026033396,8.229247,2.4804955,82.983894,60
20/08/2022 0:00,42.06,18.8,189.27638,0.022893982,7.856867,2.388446,79.41484,65
20/08/2022 1:00,42.06,18.8,191.79427,0.02408444,8.428478,2.308201,75.54896,65
20/08/2022 2:00,42.06,18.8,193.91158,0.024977649,8.915135,2.1001241,72.620964,65
20/08/2022 3:00,42.06,18.8,197.12242,0.027588004,9.278501,1.7697134,70.19033,65
20/08/2022 4:00,42.06,18.8,203.52309,0.07847471,11.00853,1.5206261,66.93137,65
20/08/2022 5:00,42.06,18.8,211.92462,0.89789325,12.482849,1.4305215,65.800896,65
20/08/2022 6:00,42.06,18.8,216.38191,1.6793941,10.36416,1.6442622,72.49152,65
20/08/2022 7:00,42.06,18.8,205.00249,1.0014154,5.5158095,2.273093,90.75531,65
20/08/2022 8:00,42.06,18.8,190.24199,0.6295509,3.5648851,2.7909472,105.85877,65
20/08/2022 9:00,42.06,18.8,180.96361,0.41870773,2.3256705,2.7624874,107.70437,65
20/08/2022 10:00,42.06,18.8,171.49554,0.3404058,1.6902064,2.6077769,106.3213,65
20/08/2022 11:00,42.06,18.8,161.95403,0.31976074,1.6221141,2.1945784,105.422325,65
20/08/2022 12:00,42.06,18.8,156.72417,0.31570718,1.7927321,1.9317621,104.617165,65
20/08/2022 13:00,42.06,18.8,152.76115,0.3146061,2.2036912,1.6858917,104.027626,65
20/08/2022 14:00,42.06,18.8,151.67244,0.33002475,2.3103268,1.5517343,103.818634,65
20/08/2022 15:00,42.06,18.8,150.61354,0.3426136,2.9935968,1.4082311,101.30781,65
20/08/2022 16:00,42.06,18.8,153.58694,0.3499678,5.005873,1.3839389,96.22898,65
20/08/2022 17:00,42.06,18.8,156.65912,0.1524149,7.1526685,1.3282894,91.81818,65
20/08/2022 18:00,42.06,18.8,164.92192,0.04817317,9.320062,1.4037465,89.1384,65
20/08/2022 19:00,42.06,18.8,178.18275,0.033126656,12.748805,1.5100384,84.68316,65
20/08/2022 20:00,42.06,18.8,190.39856,0.037287507,14.707637,1.548345,77.41902,65
20/08/2022 21:00,42.06,18.8,195.8881,0.038786754,16.265284,1.454471,75.07615,65
20/08/2022 22:00,42.06,18.8,195.39142,0.030228859,14.426919,1.2359191,69.482185,65
20/08/2022 23:00,42.06,18.8,186.3542,0.028574476,10.478027,0.94511324,66.65298,65
21/08/2022 0:00,17.6,13.06,166.34227,0.02723377,8.038379,0.77368927,67.11951,53
21/08/2022 1:00,17.6,13.06,162.623,0.032628417,7.2986126,0.64722276,69.4605,53
21/08/2022 2:00,17.6,13.06,161.7794,0.032411996,6.303636,0.59103984,70.61872,53
21/08/2022 3:00,17.6,13.06,158.69444,0.035327446,6.117616,0.5474898,69.92113,53
21/08/2022 4:00,17.6,13.06,159.95293,0.07625441,7.161176,0.6032135,67.73775,53
21/08/2022 5:00,17.6,13.06,169.61998,0.42251003,7.2950153,0.7034521,64.61558,53
21/08/2022 6:00,17.6,13.06,172.0577,0.7991683,6.580391,0.7318645,68.313835,53
21/08/2022 7:00,17.6,13.06,164.83607,0.75679713,4.2936015,0.8733337,78.273964,53
21/08/2022 8:00,17.6,13.06,164.1154,0.65647393,3.4513967,0.9028037,88.66855,53
21/08/2022 9:00,17.6,13.06,160.94583,0.49824956,2.8985426,0.99531054,98.07371,53
21/08/2022 10:00,17.6,13.06,156.78673,0.39599308,2.4149659,1.0041839,104.42048,53
21/08/2022 11:00,17.6,13.06,157.09254,0.36788678,2.4467185,1.0311337,108.44812,53
21/08/2022 12:00,17.6,13.06,156.12096,0.35310593,2.133494,1.0627397,111.14103,53
21/08/2022 13:00,17.6,13.06,154.72528,0.40880165,2.636032,1.0104729,111.740906,53
21/08/2022 14:00,17.6,13.06,149.79167,0.36935234,2.468453,1.020607,110.10371,53
21/08/2022 15:00,17.6,13.06,150.55281,0.36304402,3.1353607,1.1149315,106.4752,53
21/08/2022 16:00,17.6,13.06,155.39336,0.40992448,5.442058,1.2328011,101.226814,53
21/08/2022 17:00,17.6,13.06,161.06053,0.17863826,8.545848,1.2529379,94.555595,53
21/08/2022 18:00,17.6,13.06,171.65576,0.07027778,12.246909,1.3851024,89.477455,53
21/08/2022 19:00,17.6,13.06,198.38898,0.066733584,18.454884,1.4785565,80.22552,53
21/08/2022 20:00,17.6,13.06,205.12776,0.06518193,18.016634,1.5078691,71.05432,53
21/08/2022 21:00,17.6,13.06,208.23003,0.04883353,14.892119,1.5128269,68.469086,53
21/08/2022 22:00,17.6,13.06,199.8929,0.037244875,11.138093,1.1564261,62.614925,53
21/08/2022 23:00,17.6,13.06,186.18999,0.029225806,9.670641,0.948477,62.065083,53
22/08/2022 0:00,21.74,13.52,164.35231,0.024471091,8.376172,0.8682191,66.50552,54
22/08/2022 1:00,21.74,13.52,162.63132,0.024476422,6.8209167,0.9445855,64.14296,54
22/08/2022 2:00,21.74,13.52,157.23164,0.025860796,6.3903413,1.0114197,61.728474,54
22/08/2022 3:00,21.74,13.52,155.33124,0.037654027,5.894287,1.1132618,60.123653,54
22/08/2022 4:00,21.74,13.52,159.45409,0.09604407,9.186676,1.144358,56.798603,54
22/08/2022 5:00,21.74,13.52,176.404,0.67480356,12.742157,1.307806,51.3548,54
22/08/2022 6:00,21.74,13.52,189.3478,1.7576164,12.072082,1.5308656,47.143047,54
22/08/2022 7:00,21.74,13.52,183.30757,1.4318587,8.656869,1.6204282,60.14448,54
22/08/2022 8:00,21.74,13.52,175.49323,0.79068214,5.721315,1.3762466,79.93168,54
22/08/2022 9:00,21.74,13.52,171.4807,0.65067035,3.697697,1.2091495,87.73606,54
22/08/2022 10:00,21.74,13.52,167.55548,0.5400646,2.8814113,1.1093988,91.43759,54
22/08/2022 11:00,21.74,13.52,162.0039,0.4195801,2.5887454,1.1470705,95.26602,54
22/08/2022 12:00,21.74,13.52,165.82332,0.4234664,2.7925408,1.3776914,100.986206,54
22/08/2022 13:00,21.74,13.52,170.44276,0.577037,3.6387393,1.4878755,104.30085,54
22/08/2022 14:00,21.74,13.52,176.81049,0.568536,4.610316,1.5664161,104.002235,54
22/08/2022 15:00,21.74,13.52,184.35332,0.42306376,5.448961,1.8003659,100.90647,54
22/08/2022 16:00,21.74,13.52,187.6692,0.40066615,8.497926,1.9273785,95.488335,54
22/08/2022 17:00,21.74,13.52,191.57349,0.20522355,13.379121,1.9646412,87.9732,54
22/08/2022 18:00,21.74,13.52,199.68134,0.068135716,17.295206,1.8555846,77.95096,54
22/08/2022 19:00,21.74,13.52,200.6862,0.08577198,19.490759,1.5087765,71.04506,54
22/08/2022 20:00,21.74,13.52,204.70872,0.09388875,18.96598,1.4558896,61.88861,54
22/08/2022 21:00,21.74,13.52,193.80534,0.092356496,17.803545,1.2746183,56.425564,54
22/08/2022 22:00,21.74,13.52,185.75005,0.07335288,14.7357855,1.1791137,52.615124,54
22/08/2022 23:00,21.74,13.52,180.04597,0.062713385,12.843769,1.2127544,50.201374,54
23/08/2022 0:00,27.35,16.4,182.41444,0.059655685,9.809674,1.3962383,46.37556,60
23/08/2022 1:00,27.35,16.4,177.76735,0.048986595,9.666604,1.402895,52.702526,60
23/08/2022 2:00,27.35,16.4,174.41351,0.050462157,7.487724,1.1874405,51.20454,60
23/08/2022 3:00,27.35,16.4,177.95515,0.06282737,8.069201,1.05747,48.558132,60
23/08/2022 4:00,27.35,16.4,181.04884,0.12616928,11.084666,1.172125,46.269775,60
23/08/2022 5:00,27.35,16.4,187.14183,0.8332185,12.528908,1.3350412,46.05483,60
23/08/2022 6:00,27.35,16.4,195.86774,1.5803941,12.693867,1.4352975,45.210766,60
23/08/2022 7:00,27.35,16.4,188.42854,1.2227154,7.6901855,1.728426,58.917538,60
23/08/2022 8:00,27.35,16.4,179.13399,0.8048856,4.801695,1.6421603,70.29381,60
23/08/2022 9:00,27.35,16.4,171.89885,0.58605486,3.5689256,1.4276272,77.03661,60
23/08/2022 10:00,27.35,16.4,166.49226,0.5386531,3.1289608,1.3383924,83.22219,60
23/08/2022 11:00,27.35,16.4,166.2593,0.48097965,3.168727,1.2968583,87.56946,60
23/08/2022 12:00,27.35,16.4,168.28362,0.6199713,3.3502693,1.2781526,89.3041,60
23/08/2022 13:00,27.35,16.4,166.27512,0.57868767,3.829841,1.3185103,88.92938,60
23/08/2022 14:00,27.35,16.4,170.62885,0.59198,4.5465865,1.3769879,90.49731,60
23/08/2022 15:00,27.35,16.4,168.50243,0.52476096,5.052531,1.4597532,92.65759,60
23/08/2022 16:00,27.35,16.4,174.75592,0.51336306,7.871697,1.4558309,85.97706,60
23/08/2022 17:00,27.35,16.4,181.7431,0.1905217,10.527805,1.6125838,77.751625,60
23/08/2022 18:00,27.35,16.4,188.7827,0.09956151,14.1809435,2.0469105,77.224815,60
23/08/2022 19:00,27.35,16.4,197.16052,0.09665749,19.792093,2.3393695,68.09384,60
23/08/2022 20:00,27.35,16.4,206.22408,0.10342541,21.29673,2.3672507,60.588024,60
23/08/2022 21:00,27.35,16.4,202.0885,0.11578294,20.855404,1.9645363,55.09528,60
23/08/2022 22:00,27.35,16.4,195.99791,0.0929307,17.978603,1.6593276,48.88306,60
23/08/2022 23:00,27.35,16.4,186.96301,0.07828671,14.98444,1.4750109,44.951794,60
24/08/2022 0:00,20.04,15.23,181.63611,0.061498657,10.274047,1.482773,42.6382,58
24/08/2022 1:00,20.04,15.23,175.78426,0.057245467,10.4304905,1.4813627,38.808403,58
24/08/2022 2:00,20.04,15.23,174.02199,0.06716879,9.373133,1.4113332,35.507923,58
24/08/2022 3:00,20.04,15.23,170.83891,0.08484887,10.278098,1.3177335,33.877983,58
24/08/2022 4:00,20.04,15.23,174.95813,0.16899312,13.932485,1.4021626,31.181002,58
24/08/2022 5:00,20.04,15.23,191.51215,1.095323,15.79818,1.5280162,30.673264,58
24/08/2022 6:00,20.04,15.23,202.99345,3.0596178,15.318963,1.8267083,30.689486,58
24/08/2022 7:00,20.04,15.23,188.62859,2.7034903,12.743852,2.3315833,39.49109,58
24/08/2022 8:00,20.04,15.23,175.07129,1.7390679,7.865682,2.3961504,52.93738,58
24/08/2022 9:00,20.04,15.23,168.53844,1.0429187,5.888992,2.4127839,68.37015,58
24/08/2022 10:00,20.04,15.23,168.83206,0.7572412,5.1157746,2.2418036,78.32783,58
24/08/2022 11:00,20.04,15.23,169.76715,0.64650244,4.717716,2.1119673,83.07162,58
24/08/2022 12:00,20.04,15.23,170.49086,0.53833324,5.2081647,2.0257466,86.740456,58
24/08/2022 13:00,20.04,15.23,176.82356,0.57513714,6.427641,1.8186506,88.39313,58
24/08/2022 14:00,20.04,15.23,175.67284,0.88221437,7.0977206,1.8032188,85.35355,58
24/08/2022 15:00,20.04,15.23,184.75024,0.503979,9.267621,1.9725648,81.342766,58
24/08/2022 16:00,20.04,15.23,181.57167,0.4298501,11.0545435,1.8337532,75.34961,58
24/08/2022 17:00,20.04,15.23,183.71808,0.22492617,13.880559,1.720816,68.13422,58
24/08/2022 18:00,20.04,15.23,187.30403,0.09489536,14.845811,1.6427512,61.589386,58
24/08/2022 19:00,20.04,15.23,195.02916,0.14094459,16.753153,1.6108786,57.985962,58
24/08/2022 20:00,20.04,15.23,195.40782,0.16221114,16.381714,1.4256631,52.558598,58
24/08/2022 21:00,20.04,15.23,175.56853,0.13517497,15.75347,1.3352715,50.006298,58
24/08/2022 22:00,20.04,15.23,169.34578,0.074264295,12.831078,1.2634907,45.904373,58
24/08/2022 23:00,20.04,15.23,163.28673,0.055930078,11.02772,1.2171692,45.450146,58
25/08/2022 0:00,15.8,11.0,163.82933,0.06808657,10.586021,1.2562597,45.24647,46
25/08/2022 1:00,15.8,11.0,160.88658,0.05272168,8.888762,1.164075,44.98602,46
25/08/2022 2:00,15.8,11.0,153.18953,0.058323715,8.490897,1.0659527,46.734177,46
25/08/2022 3:00,15.8,11.0,154.97385,0.07256062,8.154164,0.9968121,48.03142,46
25/08/2022 4:00,15.8,11.0,165.28804,0.122755736,10.513614,0.88270015,50.186153,46
25/08/2022 5:00,15.8,11.0,178.12111,0.5727969,14.160771,0.9505925,49.105198,46
25/08/2022 6:00,15.8,11.0,187.54103,1.3775587,15.696504,1.21506,49.611313,46
25/08/2022 7:00,15.8,11.0,193.03517,1.7136598,11.464348,1.66436,46.401806,46
25/08/2022 8:00,15.8,11.0,188.46362,1.7464257,7.8472457,2.0906856,53.875797,46
25/08/2022 9:00,15.8,11.0,186.04384,1.2389354,6.4726715,2.1654499,67.46424,46
25/08/2022 10:00,15.8,11.0,185.85808,0.86587596,5.6115093,2.1627214,70.43129,46
25/08/2022 11:00,15.8,11.0,183.31657,0.75047445,5.477648,2.105389,77.394554,46
25/08/2022 12:00,15.8,11.0,181.7726,0.5337316,6.0824647,2.0355415,82.74134,46
25/08/2022 13:00,15.8,11.0,181.41893,0.5678156,6.9124656,1.997181,86.200836,46
25/08/2022 14:00,15.8,11.0,186.01982,0.59559244,7.766815,1.928465,87.330864,46
25/08/2022 15:00,15.8,11.0,192.12135,0.7458749,9.610635,2.0736005,84.92865,46
25/08/2022 16:00,15.8,11.0,196.75679,0.6650904,13.762466,2.304238,77.03889,46
25/08/2022 17:00,15.8,11.0,210.64537,0.3324672,19.306952,2.4872878,69.2904,46
25/08/2022 18:00,15.8,11.0,208.5783,0.12574269,24.021513,2.6832387,61.379837,46
25/08/2022 19:00,15.8,11.0,225.5616,0.1516168,29.134415,2.8659918,54.484768,46
25/08/2022 20:00,15.8,11.0,226.11188,0.19021112,29.396591,2.4720552,50.28961,46
25/08/2022 21:00,15.8,11.0,203.29768,0.12026054,24.010696,1.6612288,55.677616,46
25/08/2022 22:00,15.8,11.0,189.35722,0.09026379,17.733484,1.3952122,50.566864,46
25/08/2022 23:00,15.8,11.0,191.19415,0.06297718,15.049632,1.2814621,46.823807,46
26/08/2022 0:00,33.48,15.38,183.67403,0.060233895,13.418521,1.186334,42.36238,58
26/08/2022 1:00,33.48,15.38,179.88728,0.056012083,14.645932,1.5576801,41.60613,58
26/08/2022 2:00,33.48,15.38,173.19518,0.06628416,13.664417,1.6233639,40.54942,58
26/08/2022 3:00,33.48,15.38,175.04134,0.09013709,14.427902,1.9881163,36.932617,58
26/08/2022 4:00,33.48,15.38,186.48425,0.23374133,16.71147,1.8730215,36.680058,58
26/08/2022 5:00,33.48,15.38,206.5258,1.2794696,17.59709,1.7635599,34.845745,58
26/08/2022 6:00,33.48,15.38,211.51935,2.7757757,15.38829,1.9593204,40.872524,58
26/08/2022 7:00,33.48,15.38,204.20428,1.9923673,9.487002,2.4297285,46.711216,58
26/08/2022 8:00,33.48,15.38,190.7365,1.3954039,6.4404016,2.7052543,61.06578,58
26/08/2022 9:00,33.48,15.38,188.81535,1.001891,4.748612,2.9657652,76.46761,58
26/08/2022 10:00,33.48,15.38,181.86469,0.74926656,4.0879154,2.7800505,85.39663,58
26/08/2022 11:00,33.48,15.38,171.48988,0.6654141,3.9611738,2.613767,88.10929,58
26/08/2022 12:00,33.48,15.38,167.04826,0.6380114,4.3874807,2.3735492,88.25588,58
26/08/2022 13:00,33.48,15.38,165.44958,0.6906572,4.7613215,2.2307749,88.47445,58
26/08/2022 14:00,33.48,15.38,164.91194,0.7229872,5.1117706,2.0203855,90.78185,58
26/08/2022 15:00,33.48,15.38,169.7458,0.74691606,5.9902077,2.004467,88.10929,58
26/08/2022 16:00,33.48,15.38,184.84767,0.76612324,10.407242,2.08383,81.11667,58
26/08/2022 17:00,33.48,15.38,192.15608,0.2637085,15.216273,2.0253386,69.81957,58
26/08/2022 18:00,33.48,15.38,192.98305,0.08566866,15.68853,2.132829,70.360664,58
26/08/2022 19:00,33.48,15.38,197.19756,0.08258047,16.18039,2.2411366,68.156044,58
26/08/2022 20:00,33.48,15.38,193.9634,0.07918169,15.647046,1.9299613,60.618145,58
26/08/2022 21:00,33.48,15.38,183.0984,0.07152619,14.35049,2.260411,58.619324,58
26/08/2022 22:00,33.48,15.38,172.3866,0.05481038,10.450589,2.280053,60.634693,58
26/08/2022 23:00,33.48,15.38,170.65219,0.04700862,9.196532,2.3015568,61.153797,58
27/08/2022 0:00,38.39,21.08,170.34373,0.042817306,9.016345,2.2808907,58.60423,70
27/08/2022 1:00,38.39,21.08,168.69531,0.048755664,10.94479,2.1316278,53.14543,70
27/08/2022 2:00,38.39,21.08,169.2048,0.05910058,10.928033,1.9641509,50.00574,70
27/08/2022 3:00,38.39,21.08,176.1425,0.07299643,11.044789,1.8854536,47.170864,70
27/08/2022 4:00,38.39,21.08,185.16124,0.16262251,13.436086,1.9495817,47.047882,70
27/08/2022 5:00,38.39,21.08,196.7115,1.1459728,15.711243,1.9367275,46.678753,70
27/08/2022 6:00,38.39,21.08,205.79802,2.4101381,13.165891,2.3319824,51.91814,70
27/08/2022 7:00,38.39,21.08,199.3774,1.5941838,10.794766,2.4621396,67.377945,70
27/08/2022 8:00,38.39,21.08,195.58672,1.2572404,7.3837357,2.414783,74.54906,70
27/08/2022 9:00,38.39,21.08,193.3424,0.9307545,5.122947,2.3761923,84.32487,70
27/08/2022 10:00,38.39,21.08,186.62244,0.69135636,3.990987,2.2808185,93.90844,70
27/08/2022 11:00,38.39,21.08,182.07417,0.5316935,3.6680167,2.3775423,100.295555,70
27/08/2022 12:00,38.39,21.08,178.37138,0.47904858,3.3692243,2.160404,103.8056,70
27/08/2022 13:00,38.39,21.08,176.39561,0.45056558,3.638158,2.0397184,104.7475,70
27/08/2022 14:00,38.39,21.08,173.98096,0.5389817,4.033811,1.9664164,103.26186,70
27/08/2022 15:00,38.39,21.08,167.9349,0.5545227,4.7497635,1.9193033,97.394005,70
27/08/2022 16:00,38.39,21.08,173.60103,0.42035064,7.4956074,1.6638306,85.725716,70
27/08/2022 17:00,38.39,21.08,179.74333,0.1580206,11.0481825,1.5438228,76.97027,70
27/08/2022 18:00,38.39,21.08,185.12097,0.08067889,13.0059805,1.5585909,70.037346,70
27/08/2022 19:00,38.39,21.08,187.63152,0.075033315,16.74348,1.5888857,64.060394,70
27/08/2022 20:00,38.39,21.08,188.28181,0.07766943,16.4825,1.6165148,59.892162,70
27/08/2022 21:00,38.39,21.08,185.42863,0.07491134,16.40706,1.7183332,61.12517,70
27/08/2022 22:00,38.39,21.08,180.71867,0.07184564,14.15253,1.7060641,61.128616,70
27/08/2022 23:00,38.39,21.08,180.9878,0.050481986,12.341064,1.6977092,62.353867,70
28/08/2022 0:00,34.59,19.84,178.59851,0.04271931,11.38502,1.8678231,62.020172,67
28/08/2022 1:00,34.59,19.84,178.38124,0.04078545,12.875301,1.9898062,59.70038,67
28/08/2022 2:00,34.59,19.84,177.47687,0.044902157,13.071307,2.0960004,57.78072,67
28/08/2022 3:00,34.59,19.84,178.53296,0.051187795,12.489131,2.125682,55.117252,67
28/08/2022 4:00,34.59,19.84,190.39062,0.1395133,14.81039,2.3008738,51.452084,67
28/08/2022 5:00,34.59,19.84,202.44092,1.5474672,16.867292,2.3658576,48.305126,67
28/08/2022 6:00,34.59,19.84,213.66252,3.3173695,14.409542,2.4910455,49.6851,67
28/08/2022 7:00,34.59,19.84,208.18156,2.5604784,12.351799,2.932051,63.106186,67
28/08/2022 8:00,34.59,19.84,202.97972,1.863022,9.236435,3.1501503,77.25142,67
28/08/2022 9:00,34.59,19.84,195.73389,1.2163616,6.494615,3.0530329,90.11737,67
28/08/2022 10:00,34.59,19.84,189.50505,0.73087955,4.852966,2.9225607,100.85854,67
28/08/2022 11:00,34.59,19.84,185.37628,0.57554764,4.148313,2.5384388,108.66996,67
28/08/2022 12:00,34.59,19.84,180.05461,0.47712913,3.7636595,2.2655714,110.98568,67
28/08/2022 13:00,34.59,19.84,181.5802,0.42121196,3.750183,2.0098858,109.63152,67
28/08/2022 14:00,34.59,19.84,182.29994,0.42547953,4.3893156,1.9261369,107.991455,67
28/08/2022 15:00,34.59,19.84,184.07597,0.4536604,5.5500655,2.0261245,104.29446,67
28/08/2022 16:00,34.59,19.84,192.03148,0.44887504,9.25554,2.0680742,94.144035,67
28/08/2022 17:00,34.59,19.84,204.46326,0.19128488,14.847209,2.19154,80.934715,67
28/08/2022 18:00,34.59,19.84,207.32367,0.09355045,18.433441,2.236597,70.171776,67
28/08/2022 19:00,34.59,19.84,216.2047,0.07612725,20.639536,2.1201055,64.821846,67
28/08/2022 20:00,34.59,19.84,214.65965,0.07230038,20.498314,2.0177639,62.698334,67
28/08/2022 21:00,34.59,19.84,208.49623,0.07782338,19.642141,1.837472,60.232315,67
28/08/2022 22:00,34.59,19.84,201.73192,0.07231223,17.075481,1.7751484,60.736004,67
28/08/2022 23:00,34.59,19.84,194.94794,0.062946394,15.208893,1.7656893,64.607994,67
29/08/2022 0:00,49.13,24.7,188.71873,0.057426065,12.970498,1.7132049,66.62431,77
29/08/2022 1:00,49.13,24.7,187.48589,0.051204074,11.894783,1.7998285,64.36654,77
29/08/2022 2:00,49.13,24.7,185.41185,0.056046426,12.152359,1.8251396,59.946056,77
29/08/2022 3:00,49.13,24.7,189.46472,0.053729024,12.444079,1.809319,58.861298,77
29/08/2022 4:00,49.13,24.7,201.79094,0.13070492,17.143488,1.968458,54.33833,77
29/08/2022 5:00,49.13,24.7,217.153,1.293226,20.71377,2.311598,51.62714,77
29/08/2022 6:00,49.13,24.7,224.27003,2.9835403,20.611357,2.435218,52.601353,77
29/08/2022 7:00,49.13,24.7,217.85631,1.8605322,15.476127,2.6161497,67.49322,77
29/08/2022 8:00,49.13,24.7,210.43188,1.6045889,10.2761,2.862456,82.54624,77
29/08/2022 9:00,49.13,24.7,198.16261,1.0312558,6.705387,2.6937482,93.95404,77
29/08/2022 10:00,49.13,24.7,193.54549,0.69536614,5.325498,2.382734,101.880005,77
29/08/2022 11:00,49.13,24.7,194.84917,0.5737261,4.687626,2.2363052,110.93891,77
29/08/2022 12:00,49.13,24.7,192.12163,0.5272092,4.878348,2.0129025,117.4385,77
29/08/2022 13:00,49.13,24.7,198.81541,0.53916156,5.135189,1.9600191,118.439644,77
29/08/2022 14:00,49.13,24.7,199.22505,0.530559,5.869135,2.031541,116.97004,77
29/08/2022 15:00,49.13,24.7,201.18037,0.53791744,7.7040505,2.0620744,112.98856,77
29/08/2022 16:00,49.13,24.7,218.32545,0.6401933,11.237668,2.210468,95.647156,77
29/08/2022 17:00,49.13,24.7,219.80334,0.18881427,17.86486,2.3029196,86.617455,77
29/08/2022 18:00,49.13,24.7,223.97998,0.07733622,19.022242,2.3165138,80.22537,77
29/08/2022 19:00,49.13,24.7,218.69768,0.085570075,18.35578,2.1624835,73.4907,77
29/08/2022 20:00,49.13,24.7,211.72499,0.1026197,17.45144,2.0671926,66.870384,77
29/08/2022 21:00,49.13,24.7,205.32597,0.09751015,17.50839,1.9602133,62.537384,77
29/08/2022 22:00,49.13,24.7,199.73979,0.06840869,15.010825,1.8703337,59.978237,77
29/08/2022 23:00,49.13,24.7,194.9856,0.043838266,12.394746,1.8472323,58.302753,77
30/08/2022 0:00,31.52,17.96,190.06114,0.030079791,10.659622,1.7509981,59.2475,63
30/08/2022 1:00,31.52,17.96,187.81544,0.02633819,9.117246,1.7216676,55.74349,63
30/08/2022 2:00,31.52,17.96,183.64494,0.03228943,8.126354,1.7009562,56.516037,63
30/08/2022 3:00,31.52,17.96,180.7028,0.04254967,8.607991,1.7662193,55.720104,63
30/08/2022 4:00,31.52,17.96,183.00954,0.08488632,12.222686,1.8688945,51.3407,63
30/08/2022 5:00,31.52,17.96,201.53809,0.71752447,16.165651,2.069615,48.379715,63
30/08/2022 6:00,31.52,17.96,213.46974,1.9470304,15.546139,2.0848992,46.58353,63
30/08/2022 7:00,31.52,17.96,212.81323,1.7274996,10.948811,2.0598824,57.380096,63
30/08/2022 8:00,31.52,17.96,198.68327,1.0226003,7.1362724,2.2634459,71.50899,63
30/08/2022 9:00,31.52,17.96,196.17427,0.6982109,5.375092,2.1702971,83.132935,63
30/08/2022 10:00,31.52,17.96,188.13165,0.5928526,4.6143174,2.2151039,90.2015,63
30/08/2022 11:00,31.52,17.96,183.39516,0.5489529,3.688404,2.1529183,97.52616,63
30/08/2022 12:00,31.52,17.96,181.43384,0.49759862,3.5638344,2.136306,101.36697,63
30/08/2022 13:00,31.52,17.96,184.28905,0.5452583,4.1451035,2.2608204,102.99465,63
30/08/2022 14:00,31.52,17.96,187.93849,0.52805185,5.1509223,2.3722513,100.68933,63
30/08/2022 15:00,31.52,17.96,188.70918,0.5953677,7.4243493,2.4334865,96.42316,63
30/08/2022 16:00,31.52,17.96,209.2641,0.627516,11.035721,2.3361378,82.25619,63
30/08/2022 17:00,31.52,17.96,219.09375,0.21818173,13.747379,2.3521492,71.866264,63
30/08/2022 18:00,31.52,17.96,223.59087,0.12872224,16.182648,2.3809319,68.56854,63
30/08/2022 19:00,31.52,17.96,218.3316,0.091935046,18.754517,2.4275692,64.72992,63
30/08/2022 20:00,31.52,17.96,206.71452,0.117426656,16.796875,2.316343,60.52355,63
30/08/2022 21:00,31.52,17.96,202.22272,0.0822024,14.408891,2.141744,56.143375,63
30/08/2022 22:00,31.52,17.96,201.11629,0.062253024,13.201491,2.0595696,54.38885,63
30/08/2022 23:00,31.52,17.96,197.83867,0.052187365,9.511674,1.9720627,53.554047,63
31/08/2022 0:00,29.17,17.64,188.6306,0.040344786,9.238842,1.8475107,53.60217,63
31/08/2022 1:00,29.17,17.64,192.85957,0.03740434,8.799403,1.7078542,48.959747,63
31/08/2022 2:00,29.17,17.64,189.9753,0.04047488,8.332654,1.6483608,47.563145,63
31/08/2022 3:00,29.17,17.64,195.24034,0.056396518,9.218977,1.7744254,45.465252,63
31/08/2022 4:00,29.17,17.64,205.07092,0.11192706,12.52506,1.977161,42.1729,63
31/08/2022 5:00,29.17,17.64,220.21545,1.0142878,14.980999,2.0172107,39.753742,63
31/08/2022 6:00,29.17,17.64,229.72127,2.6219454,13.923884,2.159691,38.506435,63
31/08/2022 7:00,29.17,17.64,230.87506,1.8575482,9.030548,2.515204,56.46469,63
31/08/2022 8:00,29.17,17.64,224.27924,1.175986,6.462233,2.951289,75.430336,63
31/08/2022 9:00,29.17,17.64,221.88812,0.7832878,5.2114744,2.9774227,91.06982,63
31/08/2022 10:00,29.17,17.64,218.11186,0.61456317,4.2283278,2.8933113,102.89681,63
31/08/2022 11:00,29.17,17.64,212.60974,0.5511627,4.2551155,2.7807586,107.614784,63
31/08/2022 12:00,29.17,17.64,207.09839,0.49542952,4.515341,2.6928575,112.647766,63
31/08/2022 13:00,29.17,17.64,202.43732,0.46055683,5.415272,2.4327586,111.5351,63
31/08/2022 14:00,29.17,17.64,205.04619,0.4824269,5.461698,2.323117,107.84152,63
31/08/2022 15:00,29.17,17.64,207.76172,0.5987811,6.359266,2.4038823,103.003456,63
31/08/2022 16:00,29.17,17.64,218.28429,0.49002084,9.992567,2.4695446,93.97604,63
31/08/2022 17:00,29.17,17.64,223.61018,0.14390427,13.396111,2.541541,86.71863,63
31/08/2022 18:00,29.17,17.64,225.26526,0.07383738,16.142172,2.713152,81.577415,63
31/08/2022 19:00,29.17,17.64,226.68257,0.08695977,18.908499,2.7050314,70.877815,63
31/08/2022 20:00,29.17,17.64,228.93358,0.09092638,18.676811,2.6090844,68.21342,63
31/08/2022 21:00,29.17,17.64,229.88133,0.093373604,17.901026,2.7015247,68.61042,63
